id_cifra,archivo_presentado,seleccion_presentada,campo_presentado,valor_original,unidad,archivo_fuente,campo_fuente,filtro_fuente,calculo,run_id
F00427,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,max_drawdown,-0.0004140145392963479,según diccionario,evidencia/revision/scenario_summary.csv,max_drawdown,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00428,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,native_fills,16,según diccionario,evidencia/revision/scenario_summary.csv,native_fills,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00429,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,net_return,0.011181548970869981,según diccionario,evidencia/revision/scenario_summary.csv,net_return,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00430,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,opening_attempts,1,según diccionario,evidencia/revision/scenario_summary.csv,opening_attempts,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00431,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,openings,1,según diccionario,evidencia/revision/scenario_summary.csv,openings,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00432,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,orders,76,según diccionario,evidencia/revision/scenario_summary.csv,orders,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00433,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,partial_fills,0,según diccionario,evidencia/revision/scenario_summary.csv,partial_fills,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00434,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,reconciliation_residual_usdt,3E-25,según diccionario,evidencia/revision/scenario_summary.csv,reconciliation_residual_usdt,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00435,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,sharpe,1.7047035915840427,según diccionario,evidencia/revision/scenario_summary.csv,sharpe,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00436,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,slippage_informational_usdt,1.656388000000,según diccionario,evidencia/revision/scenario_summary.csv,slippage_informational_usdt,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00437,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,spot_pnl_usdt,587.4634478269999999999999999,según diccionario,evidencia/revision/scenario_summary.csv,spot_pnl_usdt,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00438,tablas/anexo_variantes_ejecucion.csv,early/conditional/alignment_only,unhedged_asset_seconds,7680,según diccionario,evidencia/revision/scenario_summary.csv,unhedged_asset_seconds,scenario=alignment_only;window=early;strategy=conditional,copia,run_8e60a7bd388ef9b8d7edb5d4
F00439,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,cagr,0.020195400317567058,según diccionario,evidencia/revision/scenario_summary.csv,cagr,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00440,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,capital_deployed_daily_avg_usdt,5629.349732680071416071421148,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_avg_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00441,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,capital_deployed_daily_max_usdt,10150.91642843657103448275862,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_max_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00442,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,capital_usdt,10000,según diccionario,evidencia/revision/scenario_summary.csv,capital_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00443,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,closes,131,según diccionario,evidencia/revision/scenario_summary.csv,closes,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00444,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,complete_cycles,6,según diccionario,evidencia/revision/scenario_summary.csv,complete_cycles,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00445,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,covered_asset_seconds,38326200.000000000,según diccionario,evidencia/revision/scenario_summary.csv,covered_asset_seconds,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00446,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,dust_asset_seconds,14482620.000000000,según diccionario,evidencia/revision/scenario_summary.csv,dust_asset_seconds,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00447,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,failed_attempts,60,según diccionario,evidencia/revision/scenario_summary.csv,failed_attempts,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00448,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,failed_cycles,2,según diccionario,evidencia/revision/scenario_summary.csv,failed_cycles,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00449,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,fees_usdt,-91.1839643105,según diccionario,evidencia/revision/scenario_summary.csv,fees_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00450,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,fills,88,según diccionario,evidencia/revision/scenario_summary.csv,fills,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00451,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,final_equity_usdt,10201.95400317567185527060000,según diccionario,evidencia/revision/scenario_summary.csv,final_equity_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00452,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,funding_usdt,219.4220020083718552706,según diccionario,evidencia/revision/scenario_summary.csv,funding_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
F00453,tablas/anexo_variantes_ejecucion.csv,early/permanent/alignment_only,futures_pnl_usdt,-1171.439907085400000000000000,según diccionario,evidencia/revision/scenario_summary.csv,futures_pnl_usdt,scenario=alignment_only;window=early;strategy=permanent,copia,run_8e60a7bd388ef9b8d7edb5d4
