symbol,start_ns,end_ns,start_utc,end_exclusive_utc,seconds,exposure,spot,short,state,collateral_usdt,strategy,source_run_id
BTCUSDT,1738799999999999999,1738857840000000000,2025-02-05T23:59:59.999999999Z,2025-02-06T16:04:00.000000000Z,57840.000000001,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738799999999999999,1738886399999999999,2025-02-05T23:59:59.999999999Z,2025-02-06T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738857840000000000,1738857900000000000,2025-02-06T16:04:00.000000000Z,2025-02-06T16:05:00.000000000Z,60,covered,0.03200321,0.032,REBALANCING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738857900000000000,1738857960000000000,2025-02-06T16:05:00.000000000Z,2025-02-06T16:06:00.000000000Z,60,unhedged,0.03400121,0.032,REBALANCING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738857960000000000,1738886399999999999,2025-02-06T16:06:00.000000000Z,2025-02-06T23:59:59.999999999Z,28439.999999999,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738886399999999999,1738972799999999999,2025-02-06T23:59:59.999999999Z,2025-02-07T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738886399999999999,1738972799999999999,2025-02-06T23:59:59.999999999Z,2025-02-07T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738972799999999999,1739059199999999999,2025-02-07T23:59:59.999999999Z,2025-02-08T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738972799999999999,1739059199999999999,2025-02-07T23:59:59.999999999Z,2025-02-08T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739059199999999999,1739145599999999999,2025-02-08T23:59:59.999999999Z,2025-02-09T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739059199999999999,1739145599999999999,2025-02-08T23:59:59.999999999Z,2025-02-09T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739145599999999999,1739231999999999999,2025-02-09T23:59:59.999999999Z,2025-02-10T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739145599999999999,1739231999999999999,2025-02-09T23:59:59.999999999Z,2025-02-10T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739231999999999999,1739318399999999999,2025-02-10T23:59:59.999999999Z,2025-02-11T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739231999999999999,1739318399999999999,2025-02-10T23:59:59.999999999Z,2025-02-11T23:59:59.999999999Z,86400,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739318399999999999,1739404799999999999,2025-02-11T23:59:59.999999999Z,2025-02-12T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739318399999999999,1739376180000000000,2025-02-11T23:59:59.999999999Z,2025-02-12T16:03:00.000000000Z,57780.000000001,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739376180000000000,1739376240000000000,2025-02-12T16:03:00.000000000Z,2025-02-12T16:04:00.000000000Z,60,covered,1.2310052,1.231,REBALANCING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739376240000000000,1739376300000000000,2025-02-12T16:04:00.000000000Z,2025-02-12T16:05:00.000000000Z,60,unhedged,1.3070291,1.231,REBALANCING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739376300000000000,1739404799999999999,2025-02-12T16:05:00.000000000Z,2025-02-12T23:59:59.999999999Z,28499.999999999,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739404799999999999,1739491199999999999,2025-02-12T23:59:59.999999999Z,2025-02-13T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739404799999999999,1739491199999999999,2025-02-12T23:59:59.999999999Z,2025-02-13T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739491199999999999,1739577599999999999,2025-02-13T23:59:59.999999999Z,2025-02-14T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739491199999999999,1739577599999999999,2025-02-13T23:59:59.999999999Z,2025-02-14T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739577599999999999,1739663999999999999,2025-02-14T23:59:59.999999999Z,2025-02-15T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739577599999999999,1739663999999999999,2025-02-14T23:59:59.999999999Z,2025-02-15T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739663999999999999,1739750399999999999,2025-02-15T23:59:59.999999999Z,2025-02-16T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739663999999999999,1739750399999999999,2025-02-15T23:59:59.999999999Z,2025-02-16T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739750399999999999,1739836799999999999,2025-02-16T23:59:59.999999999Z,2025-02-17T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739750399999999999,1739836799999999999,2025-02-16T23:59:59.999999999Z,2025-02-17T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739836799999999999,1739923199999999999,2025-02-17T23:59:59.999999999Z,2025-02-18T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739836799999999999,1739923199999999999,2025-02-17T23:59:59.999999999Z,2025-02-18T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1739923199999999999,1740009599999999999,2025-02-18T23:59:59.999999999Z,2025-02-19T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1739923199999999999,1740009599999999999,2025-02-18T23:59:59.999999999Z,2025-02-19T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740009599999999999,1740095999999999999,2025-02-19T23:59:59.999999999Z,2025-02-20T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740009599999999999,1740095999999999999,2025-02-19T23:59:59.999999999Z,2025-02-20T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740095999999999999,1740182399999999999,2025-02-20T23:59:59.999999999Z,2025-02-21T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740095999999999999,1740182399999999999,2025-02-20T23:59:59.999999999Z,2025-02-21T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740182399999999999,1740268799999999999,2025-02-21T23:59:59.999999999Z,2025-02-22T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740182399999999999,1740268799999999999,2025-02-21T23:59:59.999999999Z,2025-02-22T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740268799999999999,1740355199999999999,2025-02-22T23:59:59.999999999Z,2025-02-23T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740268799999999999,1740355199999999999,2025-02-22T23:59:59.999999999Z,2025-02-23T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740355199999999999,1740441599999999999,2025-02-23T23:59:59.999999999Z,2025-02-24T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740355199999999999,1740441599999999999,2025-02-23T23:59:59.999999999Z,2025-02-24T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740441599999999999,1740527999999999999,2025-02-24T23:59:59.999999999Z,2025-02-25T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740441599999999999,1740527999999999999,2025-02-24T23:59:59.999999999Z,2025-02-25T23:59:59.999999999Z,86400,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740527999999999999,1740614399999999999,2025-02-25T23:59:59.999999999Z,2025-02-26T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740527999999999999,1740585780000000000,2025-02-25T23:59:59.999999999Z,2025-02-26T16:03:00.000000000Z,57780.000000001,covered,1.3070291,1.307,HOLDING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740585780000000000,1740585840000000000,2025-02-26T16:03:00.000000000Z,2025-02-26T16:04:00.000000000Z,60,covered,1.3070291,1.307,REBALANCING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740585840000000000,1740585900000000000,2025-02-26T16:04:00.000000000Z,2025-02-26T16:05:00.000000000Z,60,unhedged,1.3430930,1.307,REBALANCING,2099.343912473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740585900000000000,1740614399999999999,2025-02-26T16:05:00.000000000Z,2025-02-26T23:59:59.999999999Z,28499.999999999,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740614399999999999,1740700799999999999,2025-02-26T23:59:59.999999999Z,2025-02-27T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740614399999999999,1740700799999999999,2025-02-26T23:59:59.999999999Z,2025-02-27T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740700799999999999,1740787199999999999,2025-02-27T23:59:59.999999999Z,2025-02-28T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740700799999999999,1740787199999999999,2025-02-27T23:59:59.999999999Z,2025-02-28T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740787199999999999,1740873599999999999,2025-02-28T23:59:59.999999999Z,2025-03-01T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740787199999999999,1740873599999999999,2025-02-28T23:59:59.999999999Z,2025-03-01T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740873599999999999,1740959999999999999,2025-03-01T23:59:59.999999999Z,2025-03-02T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740873599999999999,1740959999999999999,2025-03-01T23:59:59.999999999Z,2025-03-02T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1740959999999999999,1741046399999999999,2025-03-02T23:59:59.999999999Z,2025-03-03T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1740959999999999999,1741046399999999999,2025-03-02T23:59:59.999999999Z,2025-03-03T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741046399999999999,1741132799999999999,2025-03-03T23:59:59.999999999Z,2025-03-04T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741046399999999999,1741132799999999999,2025-03-03T23:59:59.999999999Z,2025-03-04T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741132799999999999,1741219199999999999,2025-03-04T23:59:59.999999999Z,2025-03-05T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741132799999999999,1741219199999999999,2025-03-04T23:59:59.999999999Z,2025-03-05T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741219199999999999,1741305599999999999,2025-03-05T23:59:59.999999999Z,2025-03-06T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741219199999999999,1741305599999999999,2025-03-05T23:59:59.999999999Z,2025-03-06T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741305599999999999,1741391999999999999,2025-03-06T23:59:59.999999999Z,2025-03-07T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741305599999999999,1741391999999999999,2025-03-06T23:59:59.999999999Z,2025-03-07T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741391999999999999,1741478399999999999,2025-03-07T23:59:59.999999999Z,2025-03-08T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741391999999999999,1741478399999999999,2025-03-07T23:59:59.999999999Z,2025-03-08T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741478399999999999,1741564799999999999,2025-03-08T23:59:59.999999999Z,2025-03-09T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741478399999999999,1741564799999999999,2025-03-08T23:59:59.999999999Z,2025-03-09T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741564799999999999,1741651199999999999,2025-03-09T23:59:59.999999999Z,2025-03-10T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741564799999999999,1741651199999999999,2025-03-09T23:59:59.999999999Z,2025-03-10T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741651199999999999,1741737599999999999,2025-03-10T23:59:59.999999999Z,2025-03-11T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741651199999999999,1741737599999999999,2025-03-10T23:59:59.999999999Z,2025-03-11T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741737599999999999,1741823999999999999,2025-03-11T23:59:59.999999999Z,2025-03-12T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741737599999999999,1741823999999999999,2025-03-11T23:59:59.999999999Z,2025-03-12T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741823999999999999,1741910399999999999,2025-03-12T23:59:59.999999999Z,2025-03-13T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741823999999999999,1741910399999999999,2025-03-12T23:59:59.999999999Z,2025-03-13T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741910399999999999,1741996799999999999,2025-03-13T23:59:59.999999999Z,2025-03-14T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741910399999999999,1741996799999999999,2025-03-13T23:59:59.999999999Z,2025-03-14T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1741996799999999999,1742083199999999999,2025-03-14T23:59:59.999999999Z,2025-03-15T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1741996799999999999,1742083199999999999,2025-03-14T23:59:59.999999999Z,2025-03-15T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1742083199999999999,1742169599999999999,2025-03-15T23:59:59.999999999Z,2025-03-16T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1742083199999999999,1742169599999999999,2025-03-15T23:59:59.999999999Z,2025-03-16T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1742169599999999999,1742255999999999999,2025-03-16T23:59:59.999999999Z,2025-03-17T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1742169599999999999,1742255999999999999,2025-03-16T23:59:59.999999999Z,2025-03-17T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1742255999999999999,1742342399999999999,2025-03-17T23:59:59.999999999Z,2025-03-18T23:59:59.999999999Z,86400,covered,0.03400121,0.034,HOLDING,1645.788100000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1742255999999999999,1742342399999999999,2025-03-17T23:59:59.999999999Z,2025-03-18T23:59:59.999999999Z,86400,covered,1.3430930,1.343,HOLDING,2142.954672473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
