symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,state,snapshot_kind,spot,short,average,collateral,spot_cost,realized_spot,realized_futures,funding,fees,liquidation_fees,slippage,spot_price,mark_price,dust_spot,tradable_spot,mark_available_at_utc,mark_close_time_ns_utc,spot_price_time_ns_utc,mark_age_seconds,mark_available_at,mark_close_time_ns,spot_price_age_seconds,spot_price_time_ns,source_run_id
BTCUSDT,conditional,True,1683590399999999999,2023-05-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1683590399999999999,2023-05-08T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1683676799999999999,2023-05-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1683676799999999999,2023-05-09T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1683763199999999999,2023-05-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1683763199999999999,2023-05-10T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1683849599999999999,2023-05-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1683849599999999999,2023-05-11T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1683935999999999999,2023-05-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1683935999999999999,2023-05-12T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684022399999999999,2023-05-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684022399999999999,2023-05-13T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684108799999999999,2023-05-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684108799999999999,2023-05-14T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684195199999999999,2023-05-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684195199999999999,2023-05-15T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684281599999999999,2023-05-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684281599999999999,2023-05-16T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684367999999999999,2023-05-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684367999999999999,2023-05-17T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684454399999999999,2023-05-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684454399999999999,2023-05-18T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684540799999999999,2023-05-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684540799999999999,2023-05-19T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684627199999999999,2023-05-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684627199999999999,2023-05-20T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684713599999999999,2023-05-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684713599999999999,2023-05-21T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684799999999999999,2023-05-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684799999999999999,2023-05-22T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684886399999999999,2023-05-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684886399999999999,2023-05-23T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1684972799999999999,2023-05-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1684972799999999999,2023-05-24T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685059199999999999,2023-05-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685059199999999999,2023-05-25T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685145599999999999,2023-05-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685145599999999999,2023-05-26T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685231999999999999,2023-05-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685231999999999999,2023-05-27T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685318399999999999,2023-05-28T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685318399999999999,2023-05-28T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685404799999999999,2023-05-29T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685404799999999999,2023-05-29T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685491199999999999,2023-05-30T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685491199999999999,2023-05-30T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685577599999999999,2023-05-31T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685577599999999999,2023-05-31T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685663999999999999,2023-06-01T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685663999999999999,2023-06-01T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685750399999999999,2023-06-02T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685750399999999999,2023-06-02T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685836799999999999,2023-06-03T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685836799999999999,2023-06-03T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1685923199999999999,2023-06-04T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1685923199999999999,2023-06-04T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686009599999999999,2023-06-05T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686009599999999999,2023-06-05T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686095999999999999,2023-06-06T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686095999999999999,2023-06-06T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686182399999999999,2023-06-07T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686182399999999999,2023-06-07T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686268799999999999,2023-06-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686268799999999999,2023-06-08T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686355199999999999,2023-06-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686355199999999999,2023-06-09T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686441599999999999,2023-06-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686441599999999999,2023-06-10T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686527999999999999,2023-06-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686527999999999999,2023-06-11T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686614399999999999,2023-06-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686614399999999999,2023-06-12T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686700799999999999,2023-06-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686700799999999999,2023-06-13T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686787199999999999,2023-06-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686787199999999999,2023-06-14T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686873599999999999,2023-06-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686873599999999999,2023-06-15T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1686959999999999999,2023-06-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1686959999999999999,2023-06-16T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1687046399999999999,2023-06-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1687046399999999999,2023-06-17T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1687132799999999999,2023-06-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1687132799999999999,2023-06-18T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1687219199999999999,2023-06-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1687219199999999999,2023-06-19T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1687305599999999999,2023-06-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1687305599999999999,2023-06-20T23:59:59.999999999Z,FLAT,event,0.0000090,0.000,0,0E-24,0.013936961749369780813830,511.7719257947493697808138301,-472.3086499999999999999999989,51.2707622339669044546,17.098595206,0,2.160014946032706543719342500,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1687391999999999999,2023-06-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
