date,strategy,equity_usdt,daily_return,net_pnl_usdt
2024-12-12,conditional,10740.71477657204338923050000,0.000168589547365640976725490,1.81046701675085800000000
2024-12-13,conditional,10743.30971410978229923050000,0.000241598216852295765422881,2.59493753773891000000000
2024-12-14,conditional,10744.80846344829730123050000,0.000139505364584864539103139,1.49874933851500200000000
2024-12-15,conditional,10740.41365005936172474730000,-0.0004090173783819281745641488,-4.39481338893557648320000
2024-12-16,conditional,10741.40274770388394474730000,0.000092091205864939224867359,0.98909764452222000000000
2024-12-17,conditional,10743.14460376048489274730000,0.000162162810343676260756074,1.74185605660094800000000
2024-12-18,conditional,10745.33689441382413474730000,0.000204064148272923912172636,2.19229065333924200000000
2024-12-19,conditional,10743.09908652548821235790000,-0.0002082585134672967835065662,-2.23780788833592238940000
2024-12-20,conditional,10744.65112111742039235790000,0.000144468051484214314160216,1.55203459193218000000000
2024-12-21,conditional,10746.05026710543044325390000,0.000130217907704809939932276,1.39914598801005089600000
2024-12-22,conditional,10746.05884024592044325390000,7.97794564226365922086E-7,0.00857314049000000000000
2024-12-23,conditional,10746.61132233861304325390000,0.000051412531878520461122994,0.55248209269260000000000
2024-12-24,conditional,10747.34741280114301197760000,0.000068495122830010859278984,0.73609046252996872370000
2024-12-25,conditional,10747.87341549313159416760000,0.000048942559664728199291257,0.52600269198858219000000
2024-12-26,conditional,10748.55297296842406702360000,0.000063227156575261316239028,0.67955747529247285600000
2024-12-27,conditional,10749.42772375319492096560000,0.000081383120776421528640220,0.87475078477085394200000
2024-12-28,conditional,10750.02971831840016296560000,0.000056002475729475744828826,0.60199456520524200000000
2024-12-29,conditional,10750.53384436073971008930000,0.000046895316157173031490705,0.50412604233954712370000
2024-12-30,conditional,10752.09130112529529408930000,0.000144872504668459581909669,1.55745676455558400000000
2024-12-31,conditional,10752.56697146071223708930000,0.000044239796900456022423884,0.47567033541694300000000
2025-01-01,conditional,10753.04551684561645808930000,0.000044505222443567973142538,0.47854538490422100000000
2025-01-02,conditional,10753.93341770994151508930000,0.000082572036260246471290059,0.88790086432505700000000
2025-01-03,conditional,10755.74440179658755408930000,0.000168402017782967589704490,1.81098408664603900000000
2025-01-04,conditional,10756.55546718464244008930000,0.000075407648021034188771003,0.81106538805488600000000
2025-01-05,conditional,10758.24160849372244008930000,0.000156754763569431089325030,1.68614130908000000000000
2025-01-06,conditional,10758.51406272643627208930000,0.000025325163965338637359535,0.27245423271383200000000
2025-01-07,conditional,10759.44886253431755008930000,0.000086889304826951153109631,0.93479980788127800000000
2025-01-08,conditional,10760.43173843037751924410000,0.000091350022535304767412383,0.98287589605996915480000
2025-01-09,conditional,10761.07746779909859048950000,0.000060009615266168092116282,0.64572936872107124540000
2025-01-10,conditional,10761.86958512542086625910000,0.000073609480899339997025846,0.79211732632227576960000
2025-01-11,conditional,10761.98061159209646707790000,0.000010316652306310855125536,0.11102646667560081880000
2025-01-12,conditional,10763.36203445339246707790000,0.000128361396582337484251616,1.38142286129600000000000
2025-01-13,conditional,10763.02505408743187405390000,-0.0000313080954521387391774733,-0.33698036596059302400000
2025-01-14,conditional,10763.82323071246047405390000,0.000074159134724440652395867,0.79817662502860000000000
2025-01-15,conditional,10764.56822974847927405390000,0.000069213235859642439071218,0.74499903601880000000000
2025-01-16,conditional,10764.49557533463306037010000,-0.0000067494034405791767323934,-0.07265441384621368380000
2025-01-17,conditional,10765.88423449552035837010000,0.000129003644543198125252387,1.38865916088729800000000
2025-01-18,conditional,10766.54965222648372837010000,0.000061807996117148558186316,0.66541773096337000000000
2025-01-19,conditional,10767.65013911229423037010000,0.000102213515133227967024362,1.10048688581050200000000
2025-01-20,conditional,10767.56955672207850037010000,-0.0000074837489307925607531233,-0.08058239021573000000000
2025-01-21,conditional,10769.26329542481247837010000,0.000157300001064455167112102,1.69373870273397800000000
2025-01-22,conditional,10770.27838525992008837010000,0.000094258057144805651363542,1.01508983510761000000000
2025-01-23,conditional,10770.87993305242008837010000,0.000055852576041420752329014,0.60154779250000000000000
2025-01-24,conditional,10773.39547622014153037010000,0.000233550386166875421627473,2.51554316772144200000000
2025-01-25,conditional,10773.37666865648650895130000,-0.0000017457415070796300723307,-0.01880756365502141880000
2025-01-26,conditional,10774.47966785319107303370000,0.000102381939351807291739191,1.10299919670456408240000
2025-01-27,conditional,10774.52937498095375055450000,0.000004613413296512502273693,0.04970712776267752080000
2025-01-28,conditional,10775.24086410196309991850000,0.000066034357162872097217564,0.71148912100934936400000
2025-01-29,conditional,10775.45299821859939146010000,0.000019687180946740846386523,0.21213411663629154160000
2025-01-30,conditional,10776.17060313532040746010000,0.000066596264383469597602922,0.71760491672101600000000
2025-01-31,conditional,10777.60283542673306257210000,0.000132907351243673516206605,1.43223229141265511200000
2025-02-01,conditional,10777.76987376418506257210000,0.000015498654014502494135250,0.16703833745200000000000
2025-02-02,conditional,10777.40692794107538511070000,-0.0000336754103456206923817931,-0.36294582310967746140000
2025-02-03,conditional,10776.42238080274647012110000,-0.0000913528778222540102593318,-0.98454713832891498960000
2025-02-04,conditional,10774.66551806084849372910000,-0.0001630283854711999448404557,-1.75686274189797639200000
2025-02-05,conditional,10776.06496799623649372910000,0.000129883376244227351633236,1.39944993538800000000000
2025-02-06,conditional,10776.05305689051849372910000,-0.0000011053297983424110250434,-0.01191110571800000000000
2025-02-07,conditional,10776.41382793289327214610000,0.000033478959362035715698809,0.36077104237477841700000
2025-02-08,conditional,10776.36649651792782779610000,-0.0000043921304175197355367028,-0.04733141496544435000000
2025-02-09,conditional,10777.14910835944295143610000,0.000072622979347259774010807,0.78261184151512364000000
2025-02-10,conditional,10776.90599974396960949610000,-0.0000225577852759568317445746,-0.24310861547334194000000
2025-02-11,conditional,10776.64995441293658364610000,-0.0000237587050531116074068583,-0.25604533103302585000000
2025-02-12,conditional,10777.14626356019411528110000,0.000046054121582959806265107,0.49630914725753163500000
2025-02-13,conditional,10778.15004537762561542860000,0.000093139852877890161563604,1.00378181743150014750000
2025-02-14,conditional,10777.82124261555666136360000,-0.0000305064190686384214021844,-0.32880276206895406500000
2025-02-15,conditional,10778.70377797906299895860000,0.000081884394224018909616434,0.88253536350633759500000
2025-02-16,conditional,10779.15336342036540576110000,0.000041710529444265064939649,0.44958544130240680250000
2025-02-17,conditional,10779.57268194396260719860000,0.000038900877412151989471808,0.41931852359720143750000
2025-02-18,conditional,10780.42053780428832918860000,0.000078653939756433988086867,0.84785586032572199000000
2025-02-19,conditional,10780.84325043758633013610000,0.000039211145039810971631149,0.42271263329800094750000
2025-02-20,conditional,10780.65943236014282223110000,-0.0000170504359606607643887925,-0.18381807744350790500000
2025-02-21,conditional,10782.68135996509782223110000,0.000187551384740511364572916,2.02192760495500000000000
2025-02-22,conditional,10781.66003889573736791110000,-0.0000947186544111844372737998,-1.02132106936045432000000
2025-02-23,conditional,10782.42507461008995741860000,0.000070957135690854598762091,0.76503571435258950750000
2025-02-24,conditional,10782.51847422655416094980001,0.000008662208716305966389424,0.09339961646420353120001
2025-02-25,conditional,10782.26867021866790273180001,-0.0000231675010326543424053718,-0.24980400788625821800000
2025-02-26,conditional,10782.26273181904290273180000,-5.507560427799623111430E-7,-0.00593839962500000000001
2025-02-27,conditional,10783.15076099761144187460000,0.000082360187342487658761306,0.88802917856853914280000
2025-02-28,conditional,10783.10855404403430945980000,-0.0000039141577923396859009564,-0.04220695357713241480000
2025-03-01,conditional,10783.49280579946627607580000,0.000035634599568958162137696,0.38425175543196661600000
2025-03-02,conditional,10782.72081899629993124620001,-0.0000715896803632272924240657,-0.77198680316634482959999
2025-03-03,conditional,10783.37647153549031280540000,0.000060805853197580274385240,0.65565253919038155919999
2025-03-04,conditional,10783.12045052611531280540000,-0.0000237421933705838698289197,-0.25602100937500000000000
2025-03-05,conditional,10783.86635838485946177660000,0.000069173655452189227082582,0.74590785874414897120000
2025-03-06,conditional,10783.87417845835499195560000,7.25164169848022954134E-7,0.00782007349553017900000
2025-03-07,conditional,10783.89959753136594077060000,0.000002357137387760461063458,0.02541907301094881500000
2025-03-08,conditional,10784.29588578431381008260000,0.000036748140073428263575321,0.39628825294786931200000
2025-03-09,conditional,10784.52061011301547870620000,0.000020838108586940445139619,0.22472432870166862360000
2025-03-10,conditional,10781.28450832226899772170000,-0.0003000691368434010093059377,-3.23610179074648098450000
2025-03-11,conditional,10782.91936039739032592470000,0.000151637967986036936800275,1.63485207512132820300000
2025-03-12,conditional,10782.37204709576184268170000,-0.0000507574325037252926608406,-0.54731330162848324300000
2025-03-13,conditional,10782.74088896687034268170000,0.000034207859782379497066249,0.36884187110850000000000
2025-03-14,conditional,10783.16166475613070476170000,0.000039023082683078178283098,0.42077578926036208000000
2025-03-15,conditional,10784.00351711123970476170000,0.000078071013055523833967520,0.84185235510900000000000
2025-03-16,conditional,10783.39445230898520476170000,-0.0000564785426199168165194868,-0.60906480225450000000000
2025-03-17,conditional,10783.60634470551039375170000,0.000019649879030421418929306,0.21189239652518899000000
2025-03-18,conditional,10783.78135283665400882070000,0.000016229091228792844782367,0.17500813114361506900000
2025-03-19,conditional,10784.84139590498072778150000,0.000098299755312442102308284,1.06004306832671896080000
2025-03-20,conditional,10784.42059163583901861070000,-0.0000390181230946510847010128,-0.42080426914170917080000
2025-03-21,conditional,10785.01424084412218575420000,0.000055046926558445661769308,0.59364920828316714350000
2025-03-22,conditional,10785.20736267554656761850000,0.000017906497581895320003024,0.19312183142438186430000
2025-03-23,conditional,10785.10012035634998147640000,-0.0000099434638195015604788051,-0.10724231919658614210000
2025-03-24,conditional,10785.28218728745998147640000,0.000016881338984174802001346,0.18206693111000000000000
2025-03-25,conditional,10785.62642981793667433890000,0.000031917804698930291507678,0.34424253047669286250000
2025-03-26,conditional,10785.51296804694378815140000,-0.0000105197200859108044152670,-0.11346177099288618750000
2025-03-27,conditional,10785.82903805452639479190000,0.000029305050999335180660655,0.31607000758260664050000
2025-03-28,conditional,10786.09854939532463169040000,0.000024987540581938381916095,0.26951134079823689850000
2025-03-29,conditional,10786.17132496441171627040000,0.000006747163374579441748061,0.07277556908708458000000
2025-03-30,conditional,10786.06366539162221627040000,-0.0000099812592945120140568277,-0.10765957278950000000000
2025-03-31,conditional,10785.52225446084543696080000,-0.0000501954139686715515353838,-0.54141093077677930960000
2025-04-01,conditional,10785.72228946438613563510000,0.000018546621927182530313272,0.20003500354069867430000
